project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
11145,11145,403489,"O Efeito Engelberg","Um misterioso acidente causa uma epidemia mundial de superpoderes que mudará a vida destas 6 pessoas","<p><strong>Impressão</strong>: <em>Artes Gráficas Formato Ltda.</em>, 100 unidades, <strong>R$ 1.772,00</strong> (R$ 17,72 unitário). O preço unitário pode diminuir para R$ 15,21 (200 unidades). Vou consultar impressões diferenciadas se a demanda maior permitir diminuir o preço.<br></p><p><em>Especificações da impressão</em>: Capa c/ Orelhas: 438x210mm, 4x0 cores em Cartão Supremo 250g. Prova Xerox. Miolo: 432 págs, 150x210mm, 1 cor em Off Set LD 63g. Prova Xerox. Pré Impressão, Laminado Fosco=1 Lado(s) , colagem PUR(Miolo), Dobra(Capa c/ Orelhas).</p><p><strong>Transporte: </strong>Frete fixo de envio de impressos dos Correios, estimando 450 a 500 gramas de livro e embalagem (envelope com plástico bolha). Valor de R$ 5,40 (transporte) e R$ 1,00 (envelope com plástico bolha) individual dos livros. Total: 100 x (5,4 + 1,0) = <strong>R$ 640,00</strong><br></p><p><strong>Arte: </strong>Ilustração, diagramação de capa e contracapa, liberação de esboços e estudos para a campanha de arrecadação. Gabriela de Lima Birchal, preço fechado de <strong>R$ 1.000,00</strong>. (O trabalho da Gabriela pode ser visto aqui: <a href=""http://gabriela-birchal.deviantart.com/"">http://gabriela-birchal.deviantart.com/</a> e aqui: <a href=""https://gabrielabirchal.carbonmade.com/"">https://gabrielabirchal.carbonmade.com/</a><span class=""redactor-invisible-space""> )</span></p><p><span class=""redactor-invisible-space"">Obs.: Estes fatores determinam um preço inicial unitário do livro de <strong>R$ 39,22</strong>.</span></p><p><span class=""redactor-invisible-space""><strong>Investimento inicial:</strong> Estou estimando que posso completar o valor do projeto caso ele esteja quase financiado com dinheiro do próprio bolso, o que me permitiria comprar os livros que faltam para vender por conta própria depois. Isto se traduz em uma diminuição da meta neste valor (de R$ 500,00). Este valor deixa de ser relevante caso a arrecadação supere a meta em mais de 500 reais, o que significaria que todos os livros foram vendidos sem o meu investimento inicial.</span></p><p><strong>Taxa do Catarse:</strong> Taxa fixa de 13%, para custos operacionais do Catarse.<br></p><p><strong>Cálculos</strong>: Meta inicial de (1.772 + 640 + 1.000 - 500) / (1 - 0,13) = <strong>R$ 2.912,00 + 13% = R$ 3.347,13</strong> para 100 unidades do livro.</p>",3400.0,"<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51747/CAPA_oefeitoengelberg_folharosto.jpg""></p><p style=""margin-left: 20px;""><strong>Sobre a história</strong></p><p><em>O Efeito Engelberg</em> é o segundo livro que escrevo. Na história, o mundo está sendo afetado por uma epidemia nunca antes vista: pessoas no mundo todo estão começando a desenvolver superpoderes, mas isto é um problema muito maior do que alguns imaginam. Acidentes estranhos, mortes, desaparecimentos... Governos do mundo todo estão sem resposta para este mal súbito.</p><p>A história se passa no Brasil, e acompanha seis pessoas que se veem envolvidas nesta crise. Cada uma delas desenvolveu seus poderes, e viu-se perseguida por uma nova e controversa lei de quarentena compulsória. Quando um senhor misterioso, que se identifica por Mentor, lhes oferece ajuda e proteção, em troca de sua ajuda para investigar o Efeito, cada um deles tem uma difícil escolha a fazer.<br></p><p>A narrativa segue múltiplas linhas, acompanhando personagens e grupos separados, e explorando o passado dos personagens enquanto gradualmente investigam o Efeito Engelberg, assim chamado por ter tido início na cidade turística de Engelberg, na Suíça. Naturalmente, o livro é cheio de ação e fantasia, mas também se baseia bastante no drama, explorando a psicologia dos personagens. Tentei criar um mundo fictício, mas realista. Fantástico, porém acreditável.</p><p style=""margin-left: 20px;""><strong>E como vai a escrita do livro?</strong><br></p><p>O livro já está todo escrito, e em processo de revisão. A história está pronta. O que eu venho pedir aqui é o seu apoio para o trabalho de arte, impressão e distribuição.</p><p style=""margin-left: 20px;""><strong>Posso ver algum trecho do livro?</strong></p><p>Claro! Trechos selecionados do livro serão postados na nossa página do Facebook: <a href=""https://www.facebook.com/oefeitoengelberg"">https://www.facebook.com/oefeitoengelberg</a> </p><p>Sem spoilers, pode ficar tranquilo.</p><p style=""margin-left: 20px;""><strong>Como funciona o financiamento?</strong><br></p><p>O financiamento no Catarse é bem simples. Temos uma meta, de R$ 3.400,00. Todo mundo que apoiar o projeto fala quanto quer pagar, e dependendo de quanto você quiser pagar, vai receber algo diferente no final. (Pra comprar o livro, o preço é R$ 45,00.)</p><p>Se um número suficiente de pessoas apoiarem o projeto, ele é aprovado. O Catarse cobra o dinheiro de cada pessoa que apoiou o projeto, e passa pra mim. Eu vou usar o dinheiro pra fazer a impressão, distribuição e tudo mais.</p><p>Se não conseguirmos juntar gente suficiente, nada acontece. Ninguém é cobrado, e o projeto não acontece. (Mas eu tenho planos de disponibilizar o livro por outros canais de qualquer forma.)</p><p style=""margin-left: 20px;""><strong>O que é esse tal de <em>Omni</em> que aparece nas recompensas?</strong><br></p><p>Que bom que você perguntou! (Risos...) Omni é meu primeiro livro, e conta uma história futurista sobre um grupo que investiga casos policiais. Como <em>O Efeito Engelberg</em>, é uma história que narra acontecimentos extraordinários, mas com foco nas pessoas que participam dele. Você pode descobrir mais sobre o <em>Omni</em> (e até comprá-lo, se quiser) aqui: <a href=""https://clubedeautores.com.br/book/44872--Omni#.VYCYZflVhHw"">https://clubedeautores.com.br/book/44872--Omni</a><span class=""redactor-invisible-space""></span></p><p>Se você estiver interessado, que tal colaborar com um valor maior e levar os dois livros pra casa?</p><p>Obs.: A impressão do Omni será feita independentemente da impressão de O Efeito Engelberg, e na quantidade exata que for demandada.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/48161/omni_capa.jpg""></p><p style=""margin-left: 20px;""><strong>Mas espere! Tem mais!</strong></p><p>Eu faço aqui um compromisso com você. Se você apoiar meu projeto, qualquer que seja a colaboração, você vai receber a cópia digital de <em>O Efeito Engelberg</em>. Independente do projeto ser aprovado ou não, independente de atingirmos a meta ou não.</p><p>Como eu disse, o livro já está escrito, e ainda vou terminar o trabalho de revisão, mas quero que o maior número possível de pessoas leia esta história. Afinal, eu não escrevo pelo dinheiro, mas sim pelo prazer de contar uma boa história.</p><p>Desde já, agradeço sua ajuda em fazer esta ideia ver a luz do dia!</p>",oefeitoengelberg,//www.youtube.com/embed/8tB0rujToCY,https://www.youtube.com/watch?v=8tB0rujToCY,Literatura,20,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11145/CORTE_Card_Projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11145/project_thumb_thumb_CORTE_Card_Projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11145/project_thumb_small_CORTE_Card_Projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11145/project_thumb_large_CORTE_Card_Projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/11145/project_thumb_video_cover_CORTE_Card_Projeto.jpg,107.3529411764705900,3650.0,44,42,successful,aon,finished,"2016-06-24 02:59:59.999999","2016-06-23 23:59:59.999999","2016-05-24 16:41:47.26532","2016-05-24 13:41:47.26532",,t,t,f,30,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 30, ""unit"" : ""days""}",6,"{""city"" : ""Belo Horizonte"", ""state_acronym"" : ""MG"", ""state"" : ""Minas Gerais""}","{""id"" : 403489, ""name"" : ""Rodrigo Lima Diniz""}",7,,f,f,42,t,f,f
