project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
29162,29162,544432,"O Espectador Condenado à Morte","E se você fosse condenado à morte por um crime que não cometeu? ","<p>Veja, abaixo, como sua contribuição ajudará a Companhia.</p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/43844/OR%C3%87AMENTO_ESPECTADOR.jpg"" width=""583"" height=""234"" style=""width: 583px; height: 234px;""></p>",25693.91,"<p>Pelo menos um linchamento ou tentativa de linchamento acontece por dia no Brasil. E nos últimos 60 anos, cerca de um milhão de brasileiros já participaram de atos de violência coletiva. Segundo pesquisadores, essas ocorrências tendem a aumentar em períodos de instabilidade política, quando o medo e o ódio são propagados entre a população.</p><p>Nosso projeto consiste na encenação de “O Espectador Condenado à Morte”, inédito no país, escrito em 1985 pelo dramaturgo romeno Matéi Visniec. Nossa paixão por esse texto nos levou a escolhê-lo para transformá-lo em nosso primeiro espetáculo.</p><p>Utilizando elementos da linguagem do Teatro do Absurdo, a ação da peça se passa durante uma sessão de julgamento na qual uma pessoa da plateia será tratada como réu de um crime que não cometeu. Na história, provas são criadas, testemunhas são manipuladas e todos os espectadores são confrontados com a postura omissa à qual frequentemente nos sujeitamos. </p><p>Sentimos a urgência de apresentar o texto neste momento, principalmente diante do atual contexto sócio-político brasileiro, no qual discursos de ódio são propagados, reputações são destruídas por fatos manipulados, mentiras repetidas se tornam verdades e episódios de linchamento e de justiça com as próprias mãos são estimulados por meio da transformação da violência em espetáculo.</p><p><strong><br>A Companhia Teatro da Dispersão</strong><br></p><p>Somos um grupo de oito jovens atores que têm, em comum, o desejo de realizar montagens que sejam capazes de dialogar com temas social e politicamente relevantes, além de investigar a relação entre ator e plateia e de pesquisar como as novas tecnologias podem ser usadas como ferramenta criadora e de formação de público. <br></p><p>Fundamos a Companhia em 2015 e, desde então, temos realizado pesquisas e atividades práticas para iniciar nossa trajetória na cena teatral paulistana.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/43849/IMG_8244.JPG""></p><p><em>A Companhia Teatro da Dispersão é formada por: Rony Álvares, Caio Balthazar, Drica Czech, Guilherme Iervolino, Patrícia Vieira Costa, André Camargo, Vanessa Rodrigues e Cadu Batanero</em></p><p><strong><br>Por que precisamos da sua contribuição?</strong><br></p><p>Acabamos de fundar nossa companhia e precisamos muito da sua ajuda para viabilizar a produção do nosso primeiro espetáculo. </p><p>O valor total cobre apenas os custos de produção e não tem fins lucrativos. Os envolvidos no projeto serão remunerados apenas se ultrapassarmos a meta estabelecida. </p><p>Contamos muito com o seu apoio para concretizar nosso primeiro espetáculo!</p><p><strong><br>Quem está envolvido?</strong><br></p><p>Direção: Thiago Ledier<br><br>Elenco: </p><p style=""margin-left: 60px;"">André Camargo</p><p style=""margin-left: 60px;"">Cadu Batanero</p><p style=""margin-left: 60px;""> Caio Balthazar</p><p style=""margin-left: 60px;"">Drica Czech</p><p style=""margin-left: 60px;"">Guilherme Iervolino</p><p style=""margin-left: 60px;"">Patrícia Vieira Costa</p><p style=""margin-left: 60px;"">Raphael Nespule</p><p style=""margin-left: 60px;"">Rony Álvares<br></p><p style=""margin-left: 60px;"">Vanessa Rodrigues<br></p><p><br></p><p>Cenografia: Rafael Blas</p><p>Figurino: Guilherme Iervolino<br><br>Iluminação: César Bento<br><br>Design: Lucas Lage<br><br><br><br></p>",condenadoamorte,//www.youtube.com/embed/_bob7NcVliE,https://youtu.be/_bob7NcVliE,"Teatro e Dança",19,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29162/o_espectador_condenado_a_morte.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29162/project_thumb_thumb_o_espectador_condenado_a_morte.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29162/project_thumb_small_o_espectador_condenado_a_morte.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29162/project_thumb_large_o_espectador_condenado_a_morte.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/29162/project_thumb_video_cover_o_espectador_condenado_a_morte.jpg,106.07571988848719404700,27255.0,282,232,successful,flex,finished,"2016-06-02 02:59:59.999999","2016-06-01 23:59:59.999999","2016-04-13 03:27:53.871128","2016-04-13 00:27:53.871128",,t,t,f,27,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 49, ""unit"" : ""days""}",1,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 544432, ""name"" : ""Companhia Teatro da Dispersão""}",4,,f,f,4,f,f,f
