project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
10498,10498,397823,"Planeta Água - Transformando gerações!","Planeta Água - Transformando gerações!","<p>Achamos que esse gráfico pode mostrar onde aplicaremos a sua ajuda!</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/673/gr_fico_or_amento_catarse.PNG""></p><p><br></p><p>Nossa Cia é composta por 13 pessoas, sendo 11 bailarinas, a diretora e uma assistente.</p><p>Nossos custos com este espetáculo são:<br><strong>Transporte-</strong> Precisamos ir até onde a plateia está! Em uma primeira etapa, estaremos apresentando nas escolas públicas da cidade de São Paulo e algumas da região metropolitana mais próximas de Cotia, onde estamos. (R$2800,00)</p><p><strong>Figurinos-</strong> Neste valor incluímos as roupas (figurinos), objetos de cena, sonoplastia e iluminação. (R$2000,00)<br></p><p><strong>Recompensas- </strong>Estaremos dando alguns ""agrados"" para aqueles que correrem para nos ajudar! (R$700,00). Espero que gostem.</p><p>                   <strong>Botons</strong></p><p><strong></strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14744/PicsArt_1436886704291redimensionada.jpg"" width=""101"" height=""135"" style=""line-height: 1.6em; width: 101px; height: 135px;""><strong>       </strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14746/Botom_Planeta__gua_redimensionada.jpg"" width=""100"" height=""102"" style=""line-height: 1.6em; width: 100px; height: 102px;""></p><p><strong>                Adesivos</strong><br></p><p><strong> </strong><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14747/Adesivo_1-__gua_redimensionada.jpg"">    </p><p>     <img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14748/Adesivo_3-_Planeta__gua.jpg"" width=""203"" height=""80"" style=""width: 203px; height: 80px;"">   <img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14750/adesivo_2-_Guardi_o.jpg"" width=""201"" height=""66"" style=""width: 201px; height: 66px;""></p><p><strong>                                     Camiseta  </strong></p><p><strong></strong><strong>     <img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14754/PicsArt_1436885442213.jpg"" width=""150"" height=""202"" style=""width: 150px; height: 202px;"">                 <img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14753/PicsArt_1436884367046_camiseta_redimensionada.jpg""></strong></p><p><strong>Extras-</strong> Sempre saímos com muita fome depois de um espetáculo, por isso colocamos o valor de um lanche por pessoa. (R$1300,00)<br></p><p><strong>Catarse-</strong> Estaremos repassando 13% do valor que vocês contribuírem para o catarse, por nos possibilitarem viabilizar nosso projeto. (R$884,00)</p><p>O Catarse é um site de crowfunding bastante seguro e caso a gente não atinja a meta que colocamos o seu dinheiro volta pra você!</p><p>Qualquer quantia é muito bem vinda! Participe com quanto puder, seja um apoiador do nosso projeto e compartilhe com seus amigos.</p><p>Acessando esse link você pode acompanhar de perto as nossa apresentações:</p><p><a href=""http://marketingbillar.wix.com/motus-cia-de-danca"">http://marketingbillar.wix.com/motus-cia-de-danca</a><br></p><p><br></p><p><br></p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/8UKHvBiKZ_Q"" frameborder=""0"" allowfullscreen=""""></iframe><p><br></p>",7684.0,"<p>Todos sabemos o quanto a falta d'água vem afetando nosso planeta, e perdemos muito tempo pensando no que faríamos para deter essa crise do que realmente agindo para detê-la. Mas é hora de agir, e para que haja uma mudança, não é necessário que um continente inteiro pare de tomar banho ou nunca mais lave roupa. A mudança vem com os pequenos atos, e ela depende de cada um de nós. Pensando nisso, a nossa jovem companhia de dança, desenvolveu um espetáculo de dança-teatro com caráter educativo, voltado para as crianças, que tem a missão de promover uma transformação de nossos atos e consciência.<br>O espetáculo tem foco em escolas públicas, por compreenderem a maior parte da nossa futura geração, e traz uma linguagem totalmente lúdica e divertida, apesar de também conquistar a qualquer adulto que tenha a oportunidade de assisti-lo. Através de coreografias e muitos objetos que valorizam o nosso enredo, buscamos incentivar o bom uso e o não desperdício deste bem comum tão precioso que é a água.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/7451/IMG_5171.JPG""></p><p>A Companhia é composta por bailarinas entre 14 e 16 anos, que participam de um projeto social sem fins lucrativos com o  objetivo de fazer da dança um elemento de inclusão e promoção social, além de proporcionar oportunidades e qualificação para atuarem como profissionais da área, seja como bailarinos, professores ou coreógrafos. </p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/7449/DSC02989.JPG""></p><p>Acreditamos que a arte é uma ferramenta que pode gerar mudança e transformação; portanto, por que não usar essa rica arte para falar dessa crise que afeta e se agrava a cada dia em nossa sociedade?<br>A pré-estreia do <strong>""Planeta Água""</strong> já aconteceu no inicio do mês de abril e foi o maior sucesso, mas sentimos muito pro não termos tudo o que precisávamos para o espetáculo ser perfeito, como microfones e outros materiais. A própria companhia investiu financeiramente em marketing, figurino, filmagem e cenário, mas ainda precisamos muito da sua contribuição. O nosso maior e principal custo  é com o transporte da Cia, por ser um espetáculo móvel e gostaríamos de ir no maior número possível de escolas.</p><p><br></p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/7452/foto_1.JPG""></p><p>A essência de nosso projeto, não está na angariação financeira, está na conscientização e preservação deste bem natural e contamos com vocês para nos ajudar e contribuir com nossa iniciativa. Nossas coreografias estão prontas, as cenas estão montadas e os ensaios não param, afinal queremos apresentar um espetáculo impecável e que seja marcante para o nosso público.<br></p><p>Curta um pedacinho dele.</p><p>Ah! E não se esqueça, economize nossa água. <br></p><p><iframe width=""500"" height=""281"" src=""//www.youtube.com/embed/vcV6dxG0cog"" frameborder=""0"" allowfullscreen=""""></iframe><br></p><p><br></p><p><br></p>",billareciaplanetaagua,//www.youtube.com/embed/O1bg3CHb2QY,https://youtu.be/O1bg3CHb2QY,"Teatro e Dança",19,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/10498/logo.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/10498/project_thumb_thumb_logo.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/10498/project_thumb_small_logo.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/10498/project_thumb_large_logo.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/10498/project_thumb_video_cover_logo.jpg,100.3487766788131200,7710.8,58,42,successful,aon,finished,"2015-10-08 02:59:59","2015-10-07 23:59:59","2015-08-08 11:08:12.235941","2015-08-08 08:08:12.235941",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",6,"{""city"" : ""Cotia"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 397823, ""name"" : ""Márcia Billar ""}",0,,f,f,6,f,f,f
