project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
27801,27801,535834,"Seminário de Judô com Chiaki Ishii","Aprenda com o 1º medalhista olímpico do judô brasileiro","<p>R$ 2.500,00     Prolabore Sensei Ishii </p><p>R$  1.100,00       Logistica de viagem </p><p>R$    315,00      Operacionalização do evento pela AJMRJ </p><p>R$ 3.915,00      Receita líquida mínima </p><p>R$ 4.500,00     Receita bruta mínima (com 13% do Catarse) </p>",4500.0,"<p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41638/File_000__2_.jpeg""></p><p class=""fontsize-larger fontweight-semibold""><strong>Programação:</strong><br></p><p>09:00 às 10:00 - Estudo do Tokui Waza do Prof. Chiaki Ishii em Katame Waza</p><p>10:15 às 11:15 - Estudo do Tokui Waza do Prof. Chiaki Ishii em Tachi Waza</p><p>11:15 às 12:00 - Randori - prática livre das técnicas ensinadas</p><p>12:00 as 14:00 - Intervalo para almoço (por conta de cada participante)</p><p>14:00 às 15:00 - Palestra</p><p>15:00 às 16:00 -  Poses para fotos, autógrafos e venda do livro ""Pioneiros do Judô no Brasil""</p><p class=""fontsize-larger fontweight-semibold"">Local:<br></p><p>Dojô do Batalhão de Polícia de Choque, R. Frei Caneca - Estácio, Rio de Janeiro - RJ, 20211-260<span class=""redactor-invisible-space""></span></p><p><iframe src=""https://www.google.com/maps/embed?pb=!1m14!1m8!1m3!1d14700.19954012356!2d-43.1946388!3d-22.9115308!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0xfd8321ff960aa454!2sBatalh%C3%A3o+de+Pol%C3%ADcia+de+Choque!5e0!3m2!1spt-BR!2sbr!4v1458355293166"" width=""600"" height=""450"" frameborder=""0"" allowfullscreen="""" style=""line-height: 1.6em; border-width: 0px; border-style: initial;""></iframe><br></p><p class=""fontsize-larger fontweight-semibold""><br></p>",ishii_rj_2016,//www.youtube.com/embed/qo23IGIFjOM,https://www.youtube.com/watch?v=qo23IGIFjOM,Esporte,21,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/27801/Card_-_Catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/27801/project_thumb_thumb_Card_-_Catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/27801/project_thumb_small_Card_-_Catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/27801/project_thumb_large_Card_-_Catarse.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/27801/project_thumb_video_cover_Card_-_Catarse.jpg,126.6666666666666700,5700.0,86,75,successful,aon,finished,"2016-04-08 02:59:59.999999","2016-04-07 23:59:59.999999","2016-03-28 14:52:22.920512","2016-03-28 11:52:22.920512",,t,t,f,10,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 10, ""unit"" : ""days""}",6,"{""city"" : ""Rio de Janeiro"", ""state_acronym"" : ""RJ"", ""state"" : ""Rio de Janeiro""}","{""id"" : 535834, ""name"" : ""Associação de Judô Master do Rio de Janeiro""}",1,,f,f,6,f,f,f
