project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
31365,31365,103197,"IDA - Imersão Democrática Artística ","Ajude 6 artistas visuais emergentes a expor em Lisboa! Queremos estar na Paratíssima 2016 em julho.","<p>Dependendo de como se der o apoio de vocês, vamos comprando passagem e reservando nossa hospedagem, e precisamos fazer isso muito rápido portanto <strong>APOIEM O MAIS CEDO POSSÍVEL &lt;3</strong></p><p>A nossa meta é composta pelo custo da viagem para os 6 artistas:</p><p>- Passagens de ida e volta de São Paulo para Lisboa, Portugal.</p><p>- Hospedagem durante a montagem da exposição e o evento (em média 15 dias) para os seis artistas.</p><p>- Seguro Viagem para os seis artistas.</p><p>Fora esse montante, há os custos com o projeto de financiamento no Catarse, como a taxa Catarse da campanha flex que é de 13% sob todo o valor arrecadado e o custo de material e frete das recompensas para vocês.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51283/Gr%C3%A1fico_Or%C3%A7amento.png""></p><p><br></p><p>Site do festival Paratíssima Lisboa 2016 - <a href=""http://www.paratissima.pt/moreau"">http://www.paratissima.pt/moreau</a></p><br>",45475.0,"<p>Somos um grupo de estudantes de graduação em Artes Visuais da Unicamp e estamos participando do festival Paratíssima, que vai acontecer em Lisboa, em julho. O Paratíssima é um festival de arte colaborativo e democrático, em que os artistas interessados em participar podem se inscrever e, durante o evento, expor nas ruas de Lisboa. Seu intuito é ser um evento que consiga agregar todos os artistas que tenham interesse em participar, propondo um diálogo com a cidade de Lisboa e fazendo com que, a partir daí, surjam as obras de arte.</p><p>O festival acontecerá em bairros históricos de Lisboa, como Alfama, Mouraria e Castelo, e a proposta não é usar a cidade como uma galeria, mas proporcionar contato entre os habitantes, o espaço urbano e o trabalho artístico. Todos os participantes serão acompanhados pela equipe organizadora no terreno e apoiados no que diz respeito à integração da obra no território numa ótica de especificidade local e de respeito cultural. Já existem 450 artistas expositores confirmados, de 16 nacionalidades diferentes, e nós somos 6 deles. Estamos conversando com os curadores do festival, queremos levar nossos trabalhos e participar do evento, mas para isso precisamos da ajuda de vocês.</p><p>Como artistas emergentes e em processo de formação, o evento aparece como uma grande oportunidade de experienciar profissionalmente um evento público e urbano, de cunho internacional, que envolve nosso campo de trabalho. O financiamento coletivo é uma ótima maneira de realizar essa IDA, que é justamente uma experiência democrática e colaborativa como propõe o festival Paratissima, e acreditamos que será uma grande imersão artística, contribuindo muito para impulsionar nossa formação e nossas trajetórias como artistas visuais em início de carreira.</p><p><strong>Por isso estamos fazendo essa campanha no Catarse. Precisamos de recursos para financiar nosso deslocamento e estadia e, junto com isso, estamos oferecendo um pedacinho de nosso trabalho como artistas por meio das nossas recompensas.</strong> Tem muita coisa linda: desenho, pintura, objetos de crochê, postais que vão vir com muito carinho lá de Lisboa, entre outros. Tudo partindo da poética e do trabalho de cada um de nós, que é bem diversificado.</p><p>O catarse é uma plataforma de financiamento coletivo para projetos independentes como o nosso e agora permite que nós fiquemos com o que arrecadamos de doações, mesmo que não completemos nossa meta. Essa meta foi feita somando os custos das passagens pra nós 6, a nossa hospedagem em Lisboa durante a montagem e a exposição no festival, a taxa de 13% do Catarse e o que iremos gastar com as recompensas de vocês apoiadores, que vão recebê-las <strong>independentemente de atingirmos a meta ou não</strong>. Podem esperar o pacotinho de vocês no correio <strong>:D</strong></p><p><strong>AJUDEM A GENTE A EXPOR!</strong></p><hr><p><br></p><p>Algumas das incríveis <strong>RECOMPENSAS</strong> pelo seu apoio:<br></p><p>Vamos fazer um <strong>Diário de Bordo da Viagem</strong>, com tudo que acontecer, desenhos, lembranças, poemas, textos: <em>tudo</em>. E vamos oferecer pra vocês! todos ganharão o arquivo escaneado em PDF com agradecimento a todos nossos apoiadores. Uma pessoa, nosso grande e <em>sensacional </em>apoiador MASTER ganhará o próprio <strong>diário original</strong>, cheio de material artístico riquíssimo e muitas memórias da nossa IDA.</p><p>Se você apoiar até dia <strong>09 de julho</strong> e colaborar com 55 reais ganhará um cartão postal com imagem de trabalhos nossos enviado diretamente de Lisboa! Quem não ama receber cartas pelo correio?</p><p>Fora os mimos papelísticos personalizados com imagens de trabalhos nossos como os <em>postais, marca páginas e adesivos</em> temos as <strong>RECOMPENSAS AUTORAIS</strong> em que cada um mostrou e ofereceu um pouco de seu trabalho como artista.</p><p>lguns exemplos do que tem aí do lado pra você escolher:</p><p>- Pinturas da Lílian Walker:</p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51258/13335924_1035172176570551_954844321859037932_n.jpg"" width=""439"" height=""344"" alt="""" style=""width: 439px; height: 344px; margin: 0px 0px 10px 10px; float: right;""><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51259/13344695_1035171879903914_2210781410729330800_n.jpg"" width=""436"" height=""352"" style=""width: 436px; height: 352px;""></p><p><br></p><p>- Caixinha de minerais e desenhos de Felipe Castro:</p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51265/13320613_1148966938488792_5452646312034259643_o.jpg"" width=""313"" height=""472"" style=""width: 313px; height: 472px;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51263/13350476_1148967795155373_1512924524162944468_o.jpg"" width=""314"" height=""473"" alt="""" style=""width: 314px; height: 473px; float: right; margin: 0px 0px 10px 10px;""><br style=""line-height: 1.6em; background-color: initial;""><p style=""background-color: initial;""><br></p><p style=""background-color: initial;""><br></p><p>- Cadernos da Larissa dos Anjos:</p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51267/13335723_685320321623776_6553608789067046359_n.jpg"" width=""386"" height=""292"" style=""width: 386px; height: 292px;""><p>- Os rinos da Laura Garay (mas os das recompensas vão ser em tecido!) :</p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51269/be9af659037b19c73a914fad18272a1f.jpg"" width=""454"" height=""255"" alt="""" style=""width: 454px; height: 255px; float: right; margin: 0px 0px 10px 10px;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><p><br></p><p><br></p><p><br></p><p>- As aquarelas e bordados da Júlia Stradiotto:</p><br style=""line-height: 1.6em; background-color: initial;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51270/13319749_1062232550499331_5056435110923785970_n.jpg"" width=""339"" height=""480"" style=""width: 339px; height: 480px;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51271/13308509_1062231803832739_8335679958438933390_o.jpg"" width=""451"" height=""475"" alt="""" style=""width: 451px; height: 475px; float: right; margin: 0px 0px 10px 10px;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><p style=""background-color: initial;""><br></p><p><span></span></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p>- Objetos de crochê da Mariana Gonçalves:</p><br style=""line-height: 1.6em; background-color: initial;"" rel=""line-height: 1.6em; background-color: initial;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51272/602766_475273282529530_143986735_n.jpg"" width=""418"" height=""317"" style=""width: 418px; height: 317px;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51273/388683_475261922530666_397624503_n.jpg"" width=""393"" height=""525"" alt="""" style=""width: 393px; height: 525px; float: right; margin: 0px 0px 10px 10px;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><br style=""line-height: 1.6em; background-color: initial;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51275/542584_481496125240579_1638489195_n.jpg"" width=""480"" height=""361"" style=""width: 480px; height: 361px;""><p><br></p><p>- Reproduções variadas em A4:</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51279/13320629_1062242800498306_4473844861214824488_o.jpg"" width=""226"" height=""322"" alt="""" style=""width: 226px; height: 322px; float: left; margin: 0px 10px 10px 0px;""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51280/13335990_1035218659899236_5170396364723925072_n.jpg"" width=""267"" height=""585"" alt="""" style=""width: 267px; height: 585px; float: right; margin: 0px 0px 10px 10px;""></p><br style=""line-height: 1.6em; background-color: initial;""><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51282/13346398_1062242163831703_605885421262518816_o.jpg"" width=""225"" height=""325"" style=""width: 225px; height: 325px;""></p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/51281/13346613_685327294956412_1597487620958537545_n.jpg"" width=""361"" height=""262"" alt="""" style=""width: 361px; height: 262px; display: block; margin: auto;""></p><p><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/53949/postais.jpg""><br></p><p>Exemplos dos postais que serão enviados diretamente de Lisboa pra você!<br><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/53950/marcapaginas.jpg""></p><p>Exemplos de marca-páginas com obras nossas impressas!</p><p><br></p><p><br></p><p><strong>Atenção</strong>: as imagens acima não necessariamente correspondem às cores, desenhos e dimensões exatas das recompensas. Leia atentamente a descrição dos itens ao apoiar.</p><hr><p><br><strong></strong></p><br>",ida,//www.youtube.com/embed/CyikBFYY6bk,https://www.youtube.com/watch?v=CyikBFYY6bk,Artes,1,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31365/IMG_0810__3_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31365/project_thumb_thumb_IMG_0810__3_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31365/project_thumb_small_IMG_0810__3_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31365/project_thumb_large_IMG_0810__3_.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/31365/project_thumb_video_cover_IMG_0810__3_.jpg,11.36888400219901044500,5170.0,55,54,successful,flex,finished,"2016-07-29 02:59:59.999999","2016-07-28 23:59:59.999999","2016-06-06 22:54:39.077787","2016-06-06 19:54:39.077787",,t,t,f,37,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 52, ""unit"" : ""days""}",3,"{""city"" : ""Campinas"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 103197, ""name"" : ""Mariana Gonçalves""}",4,,f,f,12,t,f,f
