project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
28296,28296,398089,"Profissão Super Herói","Profissão Super Herói? Não tá fácil pra ninguém!","<p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41629/titulo_orcamento_psh.jpg""></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41630/grafico_psh.jpg"" alt="""" style=""display: block; margin: auto;""></p>",8000.0,"<p style=""text-align: center;""><strong>Enfim, o fim!</strong></p><p style=""text-align: center;"">Aos grandes amigos leitores e apoiadores, agradecemos de coração por todo o apoio e incentivo, chegamos ao final de mais uma campanha bem-sucedida graças a estes super-heróis e super-heroínas.</p><p style=""text-align: center;"">Assim que os boletos pendentes compensarem, realizaremos o sorteio tão esperado de mais uma caricatura =)</p><p><img alt="""" src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/49625/arte_caricatura.jpg"" style=""display: block; margin: auto;""></p><p style=""text-align: center;""><strong>Já viu a última novidade? </strong></p><p style=""text-align: center;"">O pôster que você pode adquirir em algumas das recompensas ao lado, está recheado de referências e easter eggs, vai ficar demais em sua parede =D</p><p style=""text-align: center;"">Será que vai conseguir achar tudo????<br></p><p style=""text-align: center;"">Segue abaixo uma pequena revelação, o resto é segredo XD</p><p><img alt="""" src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/46735/poster1_psh_a3.jpg"" style=""display: block; margin: auto;""></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41615/titulo_profissao_psh.jpg""></p><p style=""text-align: center;"">Profissão Super Herói foi a segunda série de tirinhas criada por Filipe Coelho e Rodrigo de Freitas. É uma série onde os autores satirizam os super heróis que tanto conhecemos.</p><p style=""text-align: center;"">As tirinhas dessa série são lançadas todas as sextas-feiras no site Barba do Bardo! Dê uma olhada, clicando no escudo da série abaixo:</p><p style=""text-align: center;""><a href=""http://barbadobardo.com.br/profissao-super-heroi/"" target=""_blank""><img src=""https://lh3.googleusercontent.com/w_TYSzZdAeRVWoTmbOvXUYSA8psq9yUOHLa6qrxycJ35xrGSfZvglRH3wgI3UIwvOtdwXpexe4eEfDVpBkopiC4P0KMN7EVsQXLM2j3xLa4BxdWAlO-hLT6XU6tbYjX-ndBbht4W"" alt="""" height=""132"" width=""180"" style=""width: 180px; height: 132px; display: block; margin: auto;""></a></p><p style=""text-align: center;""><br></p><p style=""text-align: center;"">Curta também a fanpage no facebook: <a href=""https://www.facebook.com/BarbadoBardo/"">https://www.facebook.com/BarbadoBardo/</a></p><p style=""text-align: center;"">E acompanhe o evento para saber todas as novidades: <a href=""https://www.facebook.com/events/1727051507564573/?active_tab=posts"">https://www.facebook.com/events/1727051507564573/?...</a></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41616/titulo_projeto_psh.jpg""></p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41618/tira_batman.jpg"" alt="""" style=""display: block; margin: auto;""><p><br></p><p style=""text-align: center;"">O projeto consiste em lançar um livro impresso com a compilação das melhores tirinhas da série, publicadas no site desde 2014.<br></p><p style=""text-align: center;"" rel=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41619/tira_jessica.jpg""></p><p style=""text-align: center;""><strong>Ainda não acabou!</strong></p><p style=""text-align: center;"">Teremos uma sequência de tirinhas inéditas mostrando o que os super heróis fariam para arrecadar algum dinheiro, pois com essa crise, não tá fácil pra ninguém!</p><p style=""text-align: center;""><img src=""https://lh4.googleusercontent.com/Uq52jcRPDs5otthtDAH_u8Y8jdqtFVQoQ658LLPkeQxYjn5ngJkUrGzpkQsvCugka60ua2PPHzMLHq3PJzKcd7k_VJSTS-Lz4D8kDbkSToYWxN52uUtRuVcvHnGrxtG-JloJuIue""><span class=""redactor-invisible-space""><br></span></p><p style=""text-align: center;"">Além disso, haverá uma seção de <strong>CROSSOVER</strong> com charges que apresentam situações improváveis misturando personagens de universos distintos (do cinema, games, livros, etc), além de conteúdos extras.</p><p style=""text-align: center;"" rel=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41620/tira_hulk.jpg""></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41621/titulo_livro_psh.jpg""></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41622/livro_psh.jpg""></p><p style=""text-align: center;"">O livro será produzido com aproximadamente 90 páginas, miolo colorido, no formato 12 x 22 cm, utilizando papel Offset 120g e capa colorida em papel Triplex 300g.</p><p style=""text-align: center;"">E para que essa campanha seja mais um grande sucesso, confira abaixo as <strong>SUPER RECOMPENSAS</strong> que você pode receber ao apoiar o projeto!</p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41623/titulo_recompensas_psh.jpg""></p><p style=""text-align: center;"">Aqueles que apoiarem o projeto, garantindo o seu exemplar nessa pré-venda do livro, receberão diversas recompensas preparadas com um carinho mais do que especial!</p><p style=""text-align: center;"">Confira abaixo todas as recompensas preparadas exclusivamente para você:</p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41624/recompensas_psh.jpg""></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41625/titulo_metas_psh.jpg""></p><p style=""text-align: center;"">Se ultrapassarmos a meta, teremos o prazer de presentear nossos apoiadores com mais recompensas sem nenhum custo adicional para quem já apoiou:</p><p><strong>10.000</strong> - Todos os apoiadores de R$25 para cima receberão um imã com um novo personagem e uma nova piada</p><p><strong>12.000</strong> - Todos os apoiadores de R$25 para cima receberão um adesivo com um novo personagem e uma nova piada<br></p><p><strong>15.000</strong> - Todos os apoiadores de R$50 para cima receberão um pôster com uma nova arte exclusiva</p><p><strong>20.000</strong> - ???</p><p><strong>25.000</strong> - ???</p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41627/titulo_comofunciona_psh.jpg""></p><p style=""text-align: center;"">A campanha do Catarse é super simples. Você ajuda o projeto a alcançar a meta através de uma quantia de sua preferência. Se atingirmos a meta até o final da campanha, o projeto será viabilizado, o livro será impresso e você receberá as recompensas exclusivas criadas para você. Caso o projeto não alcance a meta até o final da campanha, fique tranquilo, seu dinheiro é 100% devolvido e o projeto, infelizmente, não será viabilizado, porém contamos com o apoio de vocês, nossos super heróis favoritos, para salvar o dia mais uma vez!</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/45720/post_catarse_comoapoiar_psh.jpg""></p><p style=""text-align: center;""><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/41628/titulo_previsao_psh.jpg""></p><p style=""text-align: center;"">Todos os pacotes de recompensas, sejam os PDFs via e-mail ou as entregas via Correios, serão realizados durante o mês de julho de 2016.<br></p>",profissao-super-heroi,//www.youtube.com/embed/_cUpfgzmL7M,https://youtu.be/_cUpfgzmL7M,Quadrinhos,7,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/28296/capa_psh.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/28296/project_thumb_thumb_capa_psh.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/28296/project_thumb_small_capa_psh.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/28296/project_thumb_large_capa_psh.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/28296/project_thumb_video_cover_capa_psh.jpg,142.7000000000000000,11416.0,196,194,successful,aon,finished,"2016-06-01 02:59:59.999999","2016-05-31 23:59:59.999999","2016-04-01 13:14:58.741844","2016-04-01 10:14:58.741844",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",17,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 398089, ""name"" : ""Filipe Coelho""}",62,,f,f,1054,f,f,f
