project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
13145,13145,421235,"Tempo | Coworking no Litoral Norte","Colaboração com os Pés na Areia | Coworking em São Sebá","<p>O valor arrecadado será o investimento inicial, que inclui renovação, decoração e iluminação do espaço, equipamentos de áudio e vídeo e website. O valor total é <b>R$ 65.000,00</b>. Abaixo, representamos nossos gastos facilitando a visualização de como os recursos financeiros serão investidos.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/14068/catarse_chart.jpg"" width=""395"" height=""261"" alt="""" style=""width: 395px; height: 261px; display: block; margin: auto;""></p><p>The crowdfunding campaign will be the initial investment, which includes renovation costs, furnishing, lighting, audio/video equipment, office supplies and communications.</p><p>The total investment is <strong>USD</strong><b> $20,000</b>. Above, we describe our expenses showing how the financial resources will be spent.</p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6112/Screen_Shot_2015-05-12_at_2.12.05_PM.png"" alt="""" style=""display: block; margin: auto;""></p>",65000.0,"<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6100/beach.jpeg""></p><p>(English text below   |    1 USD = 3.4 BRL or $ 1 = R$ 3.4)</p><p><strong>ESPAÇO DE TRABALHO COLABORATIVO</strong></p><p>Na essência, espaços de trabalho colaborativos tem como principais objetivos proporcionar um ambiente de trabalho acessível à pequenos times e profissionais autônomos e unir pessoas de diversas áreas para compartilharem conhecimento e experiências e colaborarem em projetos e iniciativas. </p><p><strong>O PORQUE DO LITORAL NORTE</strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6095/Screen_Shot_2015-05-12_at_2.03.18_PM.png"" alt=""Tempo Space "" style=""display: block; margin: auto;""></p><p>O Tempo será o primeiro espaço de trabalho colaborativo do Litoral Norte de São Paulo e terá como objetivo primordial incentivar a produção criativa na região. Através de palestras, workshops, exibições de arte, shows de música, encontros informais e é claro uma rede de membros engajada com o futuro da cidade e região, o Tempo espera conectar iniciativas e multiplicar o impacto, além de motivar o surgimento de muitas outras. Localizado no centro de São Sebastião nos andares de cima de um charmoso café, o espaço dispensa comentários e também poderá servir como um refúgio para paulistanos que querem um lugar seguro (internet e um bom café), dias de tranquilidade com vista para o mar e uma conexão direta com os moradores da cidade.Não podemos esquecer da proximidade do espaço com a natureza deslumbrante da região, que inclui cachoeiras, praias paradisíacas, trilhas e passeios de barco e as diversas opções de pousadas, hotéis e casas oferecidos por moradores locais através de plataformas de compartilhamento como o Airbnb.</p><p><strong>PORQUE INVESTIR NO TEMPO</strong></p><p>Ao investir no espaço Tempo, você estará contribuindo para a realização de um projeto em que acreditamos e garantindo seu espaço de trabalho na beira da praia. Uma vez que alcançarmos o valor pretendido iniciaremos nossas operações, que será um reflexo das intenções da comunidade de idealizadores e membros do Tempo. Ou seja, queremos que os investidores se tornem membros do espaço e façam parte do movimento, contribuindo com ideias e feedback para aprimorarmos nossos serviços.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11116/pes_na_areia.001.jpg"" alt=""Colaboracao com os pes na areia"" width=""472"" height=""353"" style=""display: block; margin: auto; width: 472px; height: 353px;""></p><p>Para os que não pretendem utilizar o espaço ou se tornarem membros, seu investimento é de impacto social. O Tempo tem transformação social e sustentabilidade na sua essência. Projetos, eventos, palestras e todas as nossas formas de comunicação com o público envolvem a comunidade local e utilizam a colaboração e o desenvolvimento com stakeholders como principal ativo.</p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6113/Screen_Shot_2015-05-12_at_2.09.14_PM.png"" alt="""" style=""display: block; margin: auto;""></p><p><br></p><p><strong>COWORKING SPACES</strong></p><p><strong></strong>Coworking spaces cater to the worker who has no office but still wants the benefits of working in one: having somewhere to go every morning, talking to and interacting with others, and having access to the internet and meeting spaces. They are designed to promote a working environment accessible to entrepreneurs, freelancers and organizations from various areas, bringing them together to share knowledge and collaborate. Beyond the work, members have the opportunity to showcase ideas, resources and talent during balcony coffee breaks, events, educational workshops, and cultural exhibits.</p><p><strong>OUR COWORKING SPACE</strong></p><p>Tempo will be the first coworking space on the North Shore of São Paulo. It will be a platform to discuss, create and implement ideas for the innovative development of new and existing initiatives in São Sebastião. Through arts, talks, workshops, culture, music and creative events, the space will be a hotspot for community involvement, multiple partnerships and potentially, social transformation. We are guided by the principles below: </p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/11115/Logo_with_principles.png"" alt=""Tempo Principles"" width=""298"" height=""215"" style=""display: block; margin: auto; width: 298px; height: 215px;"">Tempo’s network of engaged members will include not only locals, but all the Paulistanos and travelers looking for a cool space to work near the beach and an opportunity to have a second home in São Sebastião. The aim is to create an environment where freelancers can connect to clients, entrepreneurs can solidify their ideas and scale up their projects, companies can source talent and identify social investment opportunities and artists can create and showcase their work.</p><p><strong>SOME MAJOR ASSETS</strong></p><p>The space is located on the top floor of a historic building in the city, and a very cool café occupies the bottom floor. It has a breathtaking view of the ocean and an ice cream shop as its neighbor. Beautiful wooden floors cover the space whose large windows let in endless light throughout the day. We’ll have high-speed internet, a second-hand store and a communal kitchen. Our rooms blend seamlessly from working spaces to hosted dinners, and much more in between.</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6104/IMG_5422.JPG"" alt=""Facade of Tempo coworking space offices"" width=""483"" height=""304"" style=""display: block; margin: auto; width: 483px; height: 304px;""></p><p><strong>MAIN AUDIENCE</strong></p><p>Everyone is invited. Tempo will first focus on two types of professionals: 1) The locals looking for a shared working space with multiple collaboration opportunities; 2) Visitors, tourists and beach lovers who live in bigger cities and who would benefit from the comfort and practicalities of a home away from home in São Sebastião.</p><p><strong>WHY INVEST IN TEMPO</strong></p><p>By investing in Tempo, you will be contributing to the realization of a project we truly believe in, ensuring a space like this exists to host you at the beach. Once we reach the determined value, we will start our operations that will reflect the needs and expectations of our community members, including you. This means we want investors to become members and a part of the movement, contributing with ideas and feedback in order to continuously develop and improve our services.</p><p>For those who will not be able to use the space or become a member, your investment will contribute towards local social impact. Tempo has social transformation and sustainability in its core and will offer an Impact Membership plan ($5/month) for anyone living far away who believes in our ethos. We will keep you updated on our progress and community involvement and continuously try to lure you into coming to visit us. </p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/6110/Screen_Shot_2015-05-12_at_2.09.14_PM.png"" alt="""" style=""display: block; margin: auto;""></p>",tempocollective,//player.vimeo.com/video/133227944,https://vimeo.com/133227944,Socioambiental,4,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13145/Untitled.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13145/project_thumb_thumb_Untitled.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13145/project_thumb_small_Untitled.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13145/project_thumb_large_Untitled.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/13145/project_thumb_video_cover_Untitled.jpg,113.1153846153846200,73525.0,135,123,successful,aon,finished,"2015-08-15 02:59:59","2015-08-14 23:59:59","2015-07-15 20:39:22.569441","2015-07-15 17:39:22.569441",,t,t,f,30,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 30, ""unit"" : ""days""}",1,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 421235, ""name"" : ""Tempo Team ""}",1,,f,f,1,f,f,f
