project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
41905,41905,636404,"Orquestra Villa-Lobos: concerto na Argentina","Contamos com a tua participação para realizarmos concerto em evento na Argentina!","<p style=""margin-left: 20px;""><strong>Orçamento do projeto</strong></p><p style=""margin-left: 20px; text-align: justify;"">Locação (52%) de 01 (um) ônibus da empresa Auto Viação ACV Ltda, inscrita no CNPJ 89.084.677/0001-69, situada na Rua Frederico Mentz, 1207, Porto Alegre, com 44 lugares, ar condicionado, toalete, TV/DVD:  R$ 8.400,00</p>    <p style=""margin-left: 20px; text-align: justify;"">Alimentação para 44 pessoas nos trajetos Porto Alegre - Rosário/Argentina - Porto Alegre:  R$ 2.475,00</p>    <p style=""margin-left: 20px; text-align: justify;"">Locação Ônibus + Alimentação (87%):                R$10.875,00</p>  <p style=""margin-left: 20px; text-align: justify;"">Catarse (13%):                                         R$  1.625,00</p>  <p style=""margin-left: 20px; text-align: justify;"">Valor do projeto:                                    R$12.500,00</p><p style=""margin-left: 20px; text-align: justify;""><br></p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/67261/Todas_las_Manos_2013.jpg""></p><p style=""text-align: justify;""><br></p>",12500.0,"<p><strong>A Orquestra Villa-Lobos</strong></p>    <p style=""text-align: justify;"">É resultado de programa desenvolvido desde 1992 na Escola Municipal de Ensino Fundamental Heitor Villa-Lobos, localizada na Vila Mapa, periferia de Porto Alegre/RS. Tem por objetivo proporcionar a crianças e jovens o aprendizado musical e vivências artísticas coletivas, socializadoras e transformadoras. Presta mais de 900 atendimentos gratuitos por semana em sete locais da comunidade, por meio de convênio da Prefeitura de Porto Alegre com o Instituto Cultural São Francisco de Assis.  </p>  <p style=""text-align: justify;"">O grupo artístico é formado por 43 integrantes com idades entre 10 e 23 anos em naipes de flautas doces, violino, viola, violoncelo, violão, percussão, teclado, contrabaixo elétrico e cavaquinho. A Orquestra tem seu trabalho registrado em dois CDs, livro e DVD. Recebeu menções importantes como o <i>Prêmio Artístico Lupicínio Rodrigues</i>, da Câmara de Vereadores de Porto Alegre; o troféu de <i>Defesa de Direitos Humanos no Rio Grande do Sul</i> pela UNESCO/Assembleia Legislativa/Fundação Maurício Sirotsky Sobrinho; dois prêmios <i>Líderes & Vencedores – Destaque Comunitário 2009 e Referência Educacional 2013</i>, concedido pela Federasul e Assembleia Legislativa do RS; as certificações pelo Ministério da Cultura, com o selo <i>Prêmio Cultura Viva</i>, e pelo <i>Prêmio Itaú Unicef 2011</i> como iniciativa reconhecida pelo seu caráter inovador e impactante na vida da comunidade; Menção Especial do júri do <i>Prêmio Açorianos de Música 2012</i>; o <i>Prêmio Educação RS 2013</i>, categoria projeto, pelo SINPRO-RS; três indicações (DVD, espetáculo e arranjadores) do <i>Prêmio Açorianos de Música 2013</i>; Destaque Cultura no <i>Prêmio Destaque Panvel Em Cena 2014</i>; e <i>Medalha Cidade de Porto Alegre 2015</i> conferida pela Prefeitura Municipal de Porto Alegre. </p>  <p style=""text-align: justify;"">A Orquestra Villa-Lobos já ultrapassou a marca de mil concertos no Brasil e Mercosul para público superior a 280 mil pessoas. A regente e coordenadora é a professora Cecília Rheingantz Silveira, idealizadora do programa.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/67254/_Lan%C3%A7amento_DVD.jpg""></p><p><strong><br></strong></p><p><strong>O Projeto</strong></p><p style=""text-align: justify;"">A Orquestra Villa-Lobos recebeu convite para realizar um concerto no <strong><i>I Congresso Nacional e Internacional de Educación Artística 2016 - Hacia una Educación artística participativa, comprometida e innovadora, </i></strong>promovido pela Facultad de Humanidades y Artes da Universidad Nacional de Rosario, no período de 3 a 5 de novembro de 2016 em Rosário, Argentina. </p><p style=""text-align: justify;"">O congresso contará com palestrantes da Argentina, Colômbia, Chile e Suíça, orquestras jovens locais e a participação especial da Orquestra Villa-Lobos. O evento reunirá docentes, artistas, pesquisadores, estudantes e profissionais da educação artística e tem por objetivo propiciar a troca e comunicação entre os educadores de todas as áreas artísticas e de diferentes perspectivas disciplinares e teóricas da educação; estabelecer novas ligações que se abrem para a comunidade educativa das artes no campo da pesquisa educacional; promover espaço de experiências, reflexão e crítica para aprofundar e discutir aspectos teóricos e práticos sobre a educação artística, a fim de confrontar os diferentes níveis de conhecimento alcançados na área, contextualizar e ressignificá-los.</p><p style=""text-align: justify;"">A organização do evento garantiu hospedagem e alimentação para o grupo, composto por 44 pessoas, e a Prefeitura de Porto Alegre, o recurso para cobrir parte do custo do transporte (48%). Para viabilizar a viagem, lançamos esta campanha para completar o valor da locação ônibus (52%) e pagar as refeições do grupo durante a viagem de ida e de volta, no valor total de R$12.500,00.</p><p><img src=""https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/redactor_rails/picture/data/67255/Congresso_2.jpg"" width=""527"" height=""748"" style=""width: 527px; height: 748px;""></p><p><strong><br></strong></p><p><strong>Recompensas detalhadas</strong></p><p style=""text-align: justify;"">Ao apoiar o projeto, a primeira recompensa é saber que você fez a diferença na vida de crianças e jovens que tem na Orquestra Villa-Lobos uma oportunidade singular de enxergar o mundo diferente, belo e desafiador, e escrever uma nova história por meio da arte. </p><p style=""text-align: justify;""><strong>R$ 20 </strong></p><p style=""text-align: justify;"">Agradecimento na página do facebook da Orquestra Villa-Lobos, em novembro 2016.</p><p style=""text-align: justify;""><strong>R$ 40</strong></p><p style=""text-align: justify;"">Agradecimento na página do facebook da Orquestra Villa-Lobos, em novembro 2016, e no programa impresso do espetáculo da Orquestra de 8 de dezembro, no Salão de Atos da UFRGS.</p><p style=""text-align: justify;""><strong>R$ 80</strong></p><p style=""text-align: justify;"">Agradecimento na página do facebook da Orquestra Villa-Lobos, em novembro 2016, + uma foto do concerto na Argentina, autografada pelos músicos. Entrega em Porto Alegre e envio pelo correio para outras localidades do Brasil em novembro 2016.</p><p style=""text-align: justify;""><strong>R$ 100,00</strong></p><p style=""text-align: justify;""><strong></strong>Agradecimento na página do facebook da Orquestra Villa-Lobos, em novembro 2016 + o livro Orquestra Villa-Lobos: música que transforma. Entrega somente em Porto Alegre, em novembro 2016.</p><p><strong>R$ 200,00</strong></p><p>Agradecimento na página do facebook da Orquestra Villa-Lobos, em novembro 2016 + livro Orquestra Villa-Lobos: música que transforma + DVD Orquestra Villa-Lobos ao Vivo. Entrega somente em Porto Alegre, em novembro 2016.</p><p><strong>R$ 600 </strong><br></p><p>Agradecimento na página do facebook da Orquestra Villa-Lobos, em novembro 2016 + livro Orquestra Villa-Lobos: música que transforma + DVD Orquestra Villa-Lobos ao Vivo + Roda de Choro com 05 músicos (violão, cavaco, bandolim e percussão) para até 50 pessoas na sua casa, condomínio ou empresa, com duração de até 45min. No repertório, músicas de Jacob do Bandolim, Pixinguinha, Donga, Waldir Azevedo, Tom Jobim, Zequinha de Abreu e Adoniran Barbosa. </p><p>Válido para Porto Alegre, em data a combinar em novembro 2016 ou a partir de março 2017. </p><p>Dica: você pode fazer uma vaquinha com seus amigos para alcançar o valor da recompensa (por exemplo, 30 pessoas pagando R$20). Limitado a 03 apoios.</p><p><strong>R$1.000 </strong></p>  <p>Agradecimento na página do facebook da Orquestra Villa-Lobos, em novembro 2016 + livro Orquestra Villa-Lobos: música que transforma + DVD Orquestra Villa-Lobos ao Vivo + Concerto de Natal com 20 músicos (violinos, violas, cello, flautas doces, violão, teclado, cavaquinho, bandolim e percussão) para até 100 pessoas na sua casa, condomínio ou empresa, com  duração de até 45min. No repertório, músicas natalinas e de caráter tranquilo e expressivo.</p>  <p>Válido para Porto Alegre, em data a combinar em dezembro 2016. </p>  <p>Dica: você pode fazer uma vaquinha com seus amigos e colegas para alcançar o valor da recompensa (por exemplo, 40 pessoas pagando R$25)</p>  <p>Limitado a 03 apoios.</p><p><strong><br></strong></p><p><strong>Conheça mais sobre a Orquestra Villa-Lobos</strong><br></p><p>Facebook: </p><p><a href=""https://www.facebook.com/orqvillalobos"">https://www.facebook.com/orqvillalobos</a></p><p>Youtube:</p><p><a href=""https://www.youtube.com/channel/UC5-jC5C9-AN2hUYLPGxHuQg"">https://www.youtube.com/channel/UC5-jC5C9-AN2hUYLPGxHuQg</a></p><p><a href=""https://www.youtube.com/user/orquestravillalobos"">https://www.youtube.com/user/orquestravillalobos</a></p><p>Matéria do programa Mistura com Rodaika/RBSTV exibido em 12/03/16:</p><p><a href=""http://globotv.globo.com/rbs-rs/mistura-com-rodaika/v/rodaika-conversa-com-cecilia-silveira-criadora-da-orquestra-villa-lobos/4877962/"">http://globotv.globo.com/rbs-rs/mistura-com-rodaika/v/rodaika-conversa-com-cecilia-silveira-criadora-da-orquestra-villa-lobos/4877962</a></p><p><iframe width=""500"" height=""281"" src=""//www.youtube.com/embed/4zgf2N5yzhA"" frameborder=""0"" allowfullscreen=""""></iframe></p><iframe style=""width: 500px; height: 281px;"" src=""//www.youtube.com/embed/4Q_fAMH2tTs"" frameborder=""0"" allowfullscreen=""""></iframe><p><br></p>",orquestra_villa_lobos_concerto_na_argentina_b69e,//www.youtube.com/embed/to_zxupd9hk,https://youtu.be/to_zxupd9hk,Música,16,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41905/cópia_de_Capa_projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41905/project_thumb_thumb_cópia_de_Capa_projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41905/project_thumb_small_cópia_de_Capa_projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41905/project_thumb_large_cópia_de_Capa_projeto.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/41905/project_thumb_video_cover_cópia_de_Capa_projeto.jpg,29.44000000000000000000,3680.0,31,31,online,flex,published,,,"2016-09-15 01:17:25.50762","2016-09-14 22:17:25.50762",,t,f,t,,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 10, ""unit"" : ""days""}",1,"{""city"" : ""Porto Alegre"", ""state_acronym"" : ""RS"", ""state"" : ""Rio Grande do Sul""}","{""id"" : 636404, ""name"" : ""Cecilia Rheingantz Silveira""}",4,,f,f,4,f,f,f
