project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
22061,22061,497857,"Bloco Bastardo - Carnaval 2016","Bloco Bastardo - Campanha de financiamento coletivo Carnaval 2016 - #eudouprobastardo","<p><strong></strong><strong>EM QUE VAMOS APLICAR O DINHEIRO ARRECADADO?</strong></p><p><em>35% - Som - <strong>ALUGUEL</strong></em></p><ul><li>01 Console Digital Yamaha 01V96</li><li>01 Equalizador Rane 2231</li><li>01 Processador Berhinger DCX 2496</li><li>04 Microfones sem fio Shure SM 58</li><li>04 Microfones sem fio Seinheiser Lapela G3 300</li><li>01 Potência Crown XTi 6000</li><li>01 Potência Berhinger Inuke NU3000DSP</li><li>04 Caixas AB212 LA Scan (cada cx com 2 auto-falantes B&C J1230 SH + SD 3100 Snake)</li><li>01 Gerador modelo 5500 + Cabeamento</li></ul><hr><p><em>35% - Banda</em></p><ul><li>Maestro Mujica, Bolivar, Neto, Paulinho Chokito, Meninão de São Miguel e o grande elenco que soma pelo menos 20 integrantes (em todos os 5 cortejos) e que anima as ruas com as mais tradicionais marchinhas do carnaval brasileiro, além de composições próprias do bloco e seu emblemático hino de fundação. É uma turma já muito forte e está em fase de crescimento.</li></ul><hr><p><em>7% - Alegoria (Nau Bastarda)</em></p><ul><li>Equipamentos elétricos e eletrônicos</li><li>Tecidos</li><li>Outros materiais</li></ul><hr><p><em>10% - Produção e afins</em></p><ul><li>Bebida e alimentação equipe</li><li>Camiseta pra banda</li><li>Pilhas para equipamentos de som</li><li>Corda para amarrar caixas e proteger banda</li><li>Transporte de equipe e banda</li><li>Outros</li></ul><hr><p><em>13% - Comissão Catarse</em></p><hr><p><strong>Distribuição do $$</strong><br></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/31066/image__1_.png""></p>",35000.0,"<p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/31799/PostalBastardo-001.jpg"" alt="""" style=""display: block; margin: auto;""></p><p>O Bloco Bastardo surgiu após o carnaval de 2013, portanto já desfilou nas ruas de São Paulo duas vezes, em 2014 e 2015.</p><p>Quando o Bloco Bastardo vai pra rua, celebra a grande farra de Momo. Além da vontade de celebrar, há muito mais que nos acompanha.</p><p>Acreditamos na ocupação do espaço público, pela comunidade, de forma livre e que o carnaval leva, de um jeito amplo, a alegria, a criatividade e a liberdade como formas de vida e de se relacionar com e na cidade, com seus habitantes de forma leve, diversa e geral.</p><p>Brincar o carnaval é libertário, inocente e lúdico. Tudo ao mesmo tempo e agora!</p><p>O carnaval lembra-nos que a rua é também nossa e que ocupá-la pode ser um gesto político e um lugar de brincadeiras, risadas e belos encontros.<br></p><p>Nós queremos levar tudo isso pra rua de novo em 2016, mas é preciso financiar som, equipamentos e estruturas.</p><p>É por isso que o Bloco Bastardo pede a sua ajuda: pela folia, liberdade e brincadeira! </p><p>Colabore com a gente! <br><br>Porque as ruas foram feitas pra dançar! Simbora, Comunidade Adulterina!!</p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/32576/bastardo1.jpg""></p><hr><p><strong>Objetivamente, o Bloco Bastardo: </strong></p><ul><li>É um bloco carnavalesco que desfila em 5 dias por ano, sendo 4 dias no carnaval e 1 dia no pré-carnaval, levando entre 8 e 10 mil pessoas em cada cortejo;</li><li>Tem por princípio a ideia de que o carnaval tem que ser na rua, livre, para todos e de graça, ou seja, sem fins lucrativos, sem abadá e sem nenhuma distinção de cor, etnia, classe social, idade, gênero; e faz um percurso de trajeto, já tradicional, que toma as ruas da Zona Oeste de SP;</li><li>Usa o dinheiro arrecadado para, além de financiar o som (que inclui a banda composta de metais, percussão e vozes), arcar com os custos de <strong>aluguel de equipamento de som</strong> (a ser montado em nosso carrinho movido a tração humana) e outros custos menores de produção, como água e comida para a equipe de trabalho do carnaval; e paga tudo isso com a arrecadação feita ao longo do ano, seja por meio de patrocínio ou doação;</li><li>Desfila no pré-carnaval com o cortejo em homenagem à Iemanjá e nos 4 dias de carnaval; o trabalho é voluntário em sua maior parte e isso fortalece cada vez mais nosso grupo, nossa comunidade e o nosso carnaval feito de forma coletiva;</li><li>Possui cores fortes que o representam em seu estandarte, camiseta e outras artes, que  simbolizam o nosso amor à cidade, à rua, à música e à folia aberta a todos;</li><li>Além de seus cortejos na rua, já realizou várias festas indoor: Festa de Lançamento - Novembro/2013;, Baile pré-carnaval 2014 - Fevereiro/2014; Festa de 1 ano de lançamento - Novembro/2014; Baile pré-carnaval 2015 - Janeiro/2015 e Ensaio-festa do Bloco Bastardo – Abril/2015.</li></ul><hr><p><strong><br></strong></p><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/32578/bastardo3.jpg""></p><p><strong>Quem organiza essa bagunça toda?</strong><br></p><p>Somos muitos e queremos mais:</p><p>Acauã Sol, Ademir Deodato, Alan Soares, Alessandra Nogueira, Ana Luiza Mendes Borges, Anderson Braga, André Mourão, Aninha Gonçalves, Barão di Sarno, Bolivar, Bruno Garbini, Bruno Nadai, Carlos Conte, Chico Recife, Chokito, Ciça Góes, Clarice Batusanschi, Claudinho (Unidos Venceremos), Daniel Zacarias, Danilo Medeiros, David Santos, De La Peña (Osvaldo Filho), Diogo Arakilian, Edu Varallo, Felipe Fernandes, Gabriel Toledo (Unidos Venceremos), Gustavo Cabelo, Gustavo Galo, Guto Nogueira, Helena Ramos, Iara Rennó, Igor Medeiros, Inês de Castro, João Grinspum, Jogo Duro, José Vieira, Julia Janequine, Julia Nogueira, Julia Young, Juliano Hodap, Karen Kawagoe, Lua Reis, Lucas Zabo, Manô Rangel, Marcos Clivati (ruivão), Marcos Grispum Mumu, Mariano Mattos, Mateus Marques, Meninão, Miguel Galindo, Milton Ohata, Mojica, Musta (Gustavo), Natália Pavan, Neto, Pablo de Sousa, Paulinho Fluxus, Paulinho Silva, Paulo Profeta, Pedro Gon Gon, Pedro Gonçalves, Peu Araújo, Rafinha Werborski, Renata Brasil, Renata Winkler, Renato (Sussa), Samira Audi, Sara Mascarenhas, Seu Manoel (Serralheria Alagoana), Silvia Strass, Stefania Gola, Thiago Lopo, Tomás Bastos, Tutu Moraes, Vitor Espíndola, Vitor Hugo, Vivi Costa, Willian Tocalino.</p><hr><p>Para ver o Bloco Bastardo em ação pelas ruas de São Paulo e nos bailes que já fizemos, acesse nossa página no Facebook <a href=""https://www.facebook.com/blocobastardo/"" target=""_blank"">clicando aqui</a>.</p><p>Para ouvir e já ir decorando o hino do Bloco Bastardo, <a href=""https://soundcloud.com/bloco-bastardo/hino-do-bloco-bastardo-mp3"" target=""_blank"">clique aqui</a>.</p><hr><p><img src=""https://s3.amazonaws.com/cdn.catarse/uploads/redactor_rails/picture/data/32577/bastardo2.jpg""></p>",blocobastardo,//player.vimeo.com/video/145940947,https://vimeo.com/145940947,Música,16,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/22061/12242341_10204826659539700_1320033186_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/22061/project_thumb_thumb_12242341_10204826659539700_1320033186_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/22061/project_thumb_small_12242341_10204826659539700_1320033186_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/22061/project_thumb_large_12242341_10204826659539700_1320033186_n.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/22061/project_thumb_video_cover_12242341_10204826659539700_1320033186_n.jpg,16.17142857142857142900,5660.0,77,74,successful,flex,finished,"2016-02-11 01:59:59.999999","2016-02-10 23:59:59.999999","2015-11-24 19:48:31.231832","2015-11-24 17:48:31.231832",,t,t,f,,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 78, ""unit"" : ""days""}",1,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 497857, ""name"" : ""ana luiza mendes borges""}",1,,f,f,1,f,f,f
