project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
9086,9086,375050,"Trabalho decente","Armadilhas do primeiro emprego, jovens são explorados por grande rede de fast-food","<p>O orçamento para projetos anteriores a 24/02/2015 normalmente pode ser encontrado na descrição acima.</p>",109540.0,"<p><img src=""http://i.imgur.com/778XkJU.jpg?1"" alt=""""></p><p>De acordo com a Organização Internacional do Trabalho (OIT), Trabalho Decente é um ""trabalho adequadamente remunerado, exercido em condições de liberdade, equidade e segurança, capaz de garantir uma vida digna"". Desta forma, o Trabalho Decente é uma condição fundamental para a superação da pobreza, a redução das desigualdades sociais, a garantia da governabilidade democrática e o desenvolvimento sustentável.</p><p><br>    O elemento central do conceito de trabalho decente é a igualdade de oportunidades e de tratamento e o combate a todas as formas de discriminação.<br><br>    No Brasil, a promoção do Trabalho Decente passou a ser um compromisso assumido entre o Governo brasileiro e a OIT a partir de junho de 2003, com a assinatura, pelo Presidente Lula do Memorando de Entendimento que prevê o estabelecimento de um programa para a promoção de uma Agenda Nacional de Trabalho Decente. <br><br>Porém na pratica, muitos trabalhadores brasileiros ainda sofrem exploração e todos os tipos de maus tratos e desrespeito as leis trabalhistas de nosso país. <br><br>Por esse motivo vamos fazer um curta- metragem que mostrará de perto a realidade de sofrimento de milhares de trabalhadores que sofrem exploração em uma grande rede de fast-food.</p><p>Colabore com um curta-metragem que mudará a vida de milhares de trabalhadores. Há 20 anos iniciamos uma batalha contra exploração da mão de obra jovem brasileira, ocasionada por uma grande rede de fast-food, jovens vêm sofrendo os mais absurdos tipos de abusos, tais como: assédio moral e sexual, fraude nos salários, acumulo de funções, acidentes de trabalho sem emissão de CAT e um método cruel de contabilização da remuneração denominado JMV-Jornada Móvel e Variável, no qual só recebem pelas horas efetivamente trabalhadas e nada pelas horas de não atendimento, que não são integradas à sua remuneração, trazendo assim aos seus vencimentos um prejuízo no final do mês, que na maioria dos casos não chegam a um salário mínimo</p><p>Essa rede não respeita a legislação trabalhista brasileira, e fere todos os princípios de direitos fundamentais do trabalho, adota uma filosofia de contratação de jovens em seu primeiro emprego, mostrando à sociedade a inclusão ao mercado de trabalho, porém na prática não é isso que ocorre. <br><br>O primeiro emprego é o sonho de todo jovem que quer ingressar em sua vida profissional, porém com as condições degradantes oferecidas, transformam um sonho, em uma experiência trágica, trazendo problemas psicológicos e sociais a esses jovens, que nesta fase deveriam experimentar a plena sensação de estar empregado e ao final disso se sentem explorados e humilhados por uma empresa que busca de toda forma se beneficiar, trazendo em suas raízes o lucro acima de tudo. <br><br>Chega de exploração, temos que dar um basta nisso, todos os trabalhadores precisam ser valorizados e respeitados, ajude-nos a finalizar esse curta-metragem que contará a história de milhares de trabalhadores que sofreram na pele essa exploração, contribua com essa causa, a sua contribuição ajudará a reescrevermos essas histórias. </p><p>Armadilhas do primeiro emprego!<br>Esse projeto será um curta-metragem com depoimentos de trabalhadores do Brasil e do mundo, que sofreram e sofrem abusos e todos os tipos de exploração em seus locais de trabalho, a grande maioria menores, que tem como experiência seu primeiro emprego, esse vídeo-denuncia servirá de base para endossar mais uma ação contra a exploração da mão de obra jovem. <br><br>Esse curta-metragem tem como objetivo, sensibilizar as autoridades brasileiras e mundiais dessa pratica exploratória e os clientes que indiretamente contribuem para exploração do trabalho degradante.<br> <br>Esse projeto pretende integrar uma sequencia de denúncias dos trabalhadores já encaminhadas à justiça, trazendo à tona as armadilhas do primeiro emprego. Criamos um site especifico de suporte a esses trabalhadores, onde recebemos centenas de denuncias de maus tratos e problemas de todos os tipos. </p><p><strong>Faça sua denuncia, faça parte dessa mobilização e ajude-nos a mudar a vida de milhares de trabalhadores !!!</strong></p><p>Acesse: <a class=""alt-link"" href=""http://www.amomeusdireitos.com.br"" target=""_blank"">www.amomeusdireitos.com.br</a><br>Facebook: <a class=""alt-link"" href=""https://www.facebook.com/amomeusdireitos"" target=""_blank"">https://www.facebook.com/amomeusdireitos</a></p><p><img src=""http://i.imgur.com/gvE3hgB.jpg?1"" alt=""""></p><p class=""video youtube""><iframe width=""600"" height=""403"" src=""//www.youtube.com/embed/FZ96McEMqXA?wmode=opaque"" frameborder=""0"" allowfullscreen=""""></iframe></p><p><strong>Recursos para produção do Filme.</strong></p><p>O recurso solicitado via site catarse, será utilizado para a produção do curta-metragem, envolvendo equipe especializada em cinema. Os principais custos são:</p><p><img src=""http://i.imgur.com/3dJtbgi.jpg"" alt=""""></p><p><strong>TOTAL DE PRODUÇÃO + Taxa 13% Catarse</strong> : <strong>109.540,00</strong>         </p><p><img src=""http://i.imgur.com/7hf0yB3.jpg"" alt=""""></p><p>O Catarse é uma plataforma de arrecadação coletiva, onde todo mundo poderá colaborar financeiramente com esse curta-metragem e, fazendo sua doação, você ajudará a mudar a vida de muitos trabalhadores, que sofrem abuso e exploração.<br><br>Você pode contribuir clicando em: QUERO APOIAR ESSE PROJETO. <br><br>As doações serão feitas através do meio de pagamento MOIP, Você será direcionado ao site Moip e lá você fará a sua doação – as formas de pagamentos aceitas são cartão de crédito, débito, boleto e pagamento por celular. <br><br>Caso o valor total não seja atingido, o Catarse devolve o seu dinheiro em sua conta do MOIP. Ou seja, é tudo ou nada! <br><br>Precisamos muito da sua colaboração. Você tem nove opções de recompensas para colaborar com nosso curta-metragem, que vão desde “agradecimentos personalizados"" até mesmo “patrocinador"" oficial do filme. <br><br>As recompensas serão entregues dentro do prazo estipulado. Escolha ao lado a recompensa que tem mais a ver com você ou sua empresa e doe.</p><p><strong>PRAZO DE ENTEREGA DAS RECOMPESAS</strong></p><p><img src=""http://i.imgur.com/REUnEDo.jpg"" alt=""""></p><p>Estimativa de Entrega: 6 meses após o projeto ser bem-sucedido e financiado.</p><p><strong>Observações:</strong></p><p>Para as recompensas de R$ 5.000,00 e R$ 10.000,00 que entre outras coisas oferecem, (duas diárias em uma de nossas Colônias de Férias com todas as refeições inclusas, somente para moradores do estado de São Paulo, com direito a um acompanhante) e respectivamente (aos moradores de outro estado no Brasil, venha conhecer de perto o nosso trabalho, com: Hospedagem no Hotel Lesques Brasil com um acompanhante e todas as refeições | Passagem aérea de ida e de volta (Cidade/Es de Origem x São Paulo/SP - São Paulo x Cidade/Es de Origem) | Translado do Aeroporto x Hotel e Hotel x Aeroporto).<br><br>Resaltamos que para oferecermos essas recompensas utilizaremos de instações próprias em umas de nossas quatro Colônias de Férias situadas no litoral norte e sul de São Paulo, assim também como o Hotel Leques Brasil, situado na capital. Não faremos sorteios, os cinco primeiros que doarem R$ 5.000,00 ou R$ 10.000,00, terão direito a suas respectivas recompensas, limitamos para cinco pois a demanda em nossas Colônias e no Hotel Leques Brasil é muito grande e envolve disponibildade de datas, tanto dos contemplados como das nossas instações. A data da viagem será acordada dentro do prazo de até 6 meses após o projeto ser bem-sucedido e financiado.</p><p>Participe da campanha #EUAPOIO#TRABALHODECENTE#FIMDA EXPLORAÇÃO e nos ajude a divulgar essa iniciativa. Basta você escolher o melhor meio para compartilhar essa ideia, seja nas redes sociais, na lista de contatos por e-mail, e outros. </p><p><img src=""http://i.imgur.com/AX2OEHB.jpg"" alt=""""></p><p>Basta baixar a melhor mídia para a divulgação em sua rede:</p><p>[Avatar]: Coloque em sua foto de perfil nosso selo #euapoio#trabalhodecente#fimdaexploração</p><p>[Foto de Capa]: Troque sua foto de capa no facebook por uma capa #euapoio#trabalhodecente#fimdaexploração</p><p>[Banner Virtual]: Compartilhe nossas imagens em sua time-line ou e-mail.</p><p>[Vídeo]: Campartilhe o link do vídeo no youtube:</p><p>Hashtag - #euapoio#trabalhodecente#fimdaexploração e ajude- nos a divulgar essa campanha!</p><p><img src=""http://i.imgur.com/NsUqMuI.png"" alt=""""> </p><p>Site: <a class=""alt-link"" href=""http://www.amomeusdireitos.com.br"" target=""_blank"">www.amomeusdireitos.com.br</a> </p><p>Facebook:<a class=""alt-link"" href=""http://www.facebook.com/amomeusdireitos"" target=""_blank"">www.facebook.com/amomeusdireitos</a> </p><p><img src=""http://i.imgur.com/EWhYm0T.jpg"" alt=""""></p><p>Playlist do projeto no Youtube: <br>Matérias: </p><p>NOSSA EQUIPE:</p><p>Roteiro, Apresentação do vídeo e Assessoria de Comunicação: Andréa Heczl</p><p>Assessoria de Imprensa: Rosana Grant</p><p>Escritor do Projeto: Emerson Rocha</p><p>Colaborador: Rafael Ferreira</p><p>Edição do vídeo: Isaac C. Bitencourt</p><p>Imagens: José Geraldo Aguiar</p><p>Produção e Direção do vídeo: Fabio Batista</p><p>Parceiros: Nova Central/ Contratuh / Fetrhotel</p><p>Realização: SINTHORESP - Assuntos Institucionais - 2185-7183</p>",trabalhodecente,//www.youtube.com/embed/LGF5lx8Gpxo,https://youtu.be/LGF5lx8Gpxo,"Cinema e Vídeo",13,,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/video_thumbnail/9086/project_thumb_thumb_open-uri20150319-3-1qk44hz,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/video_thumbnail/9086/project_thumb_small_open-uri20150319-3-1qk44hz,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/video_thumbnail/9086/project_thumb_large_open-uri20150319-3-1qk44hz,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/video_thumbnail/9086/project_thumb_video_cover_open-uri20150319-3-1qk44hz,101.2032134380135100,110858.0,974,904,successful,aon,finished,"2015-05-19 02:59:59","2015-05-18 23:59:59","2015-03-19 18:43:37.106275","2015-03-19 15:43:37.106275",,t,t,f,60,"{""total"" : 0, ""unit"" : ""seconds""}","{""total"" : 60, ""unit"" : ""days""}",0,"{""city"" : ""São Paulo"", ""state_acronym"" : ""SP"", ""state"" : ""São Paulo""}","{""id"" : 375050, ""name"" : ""SINTHORESP""}",0,,f,f,0,f,f,f
