project_id,id,user_id,name,headline,budget,goal,about_html,permalink,video_embed_url,video_url,category_name,category_id,original_image,thumb_image,small_image,large_image,video_cover_image,progress,pledged,total_contributions,total_contributors,state,mode,state_order,expires_at,zone_expires_at,online_date,zone_online_date,sent_to_analysis_at,is_published,is_expired,open_for_contributions,online_days,remaining_time,elapsed_time,posts_count,address,user,reminder_count,is_owner_or_admin,user_signed_in,in_reminder,total_posts,can_request_transfer,is_admin_role,contributed_by_friends
40819,40819,628646,"O Saci e o girassol","Guinga conversa com Villa, Edu conversa com Schubert. MPB e música de câmara se fundem. ","<p style=""margin-left: 20px;"">As etapas do projeto incluem a parte de estúdio (gravação/mixagem/masterização) e a criação do projeto gráfico. </p><p style=""margin-left: 20px;"">Estúdio: R$ 7.000,00</p><p style=""margin-left: 20px;"">Criação do projeto gráfico: R$ 3.000,00</p>",10000.0,"<p>O projeto ""O Saci e o girassol"" tem como objetivo a gravação de um CD de canções da MPB com a formação voz e piano, em arranjos inspirados nas canções de câmara de compositores como Schubert, Debussy e Villa-Lobos. Clássicos e raridades do cancioneiro popular brasileiro trazidas para o universo da canção de câmara, não por meio da abordagem vocal, mas da instrumental. No repertório, canções de Tom Jobim, Dorival Caymmi, Fagner, Lô Borges, Guinga e Edu Lobo, entre outros. </p>",o_saci_e_o_girassol_a556,,https://m.youtube.com/watch?v=Fvm49xARmPs,Música,16,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40819/IMG_20160802_182726.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40819/project_thumb_thumb_IMG_20160802_182726.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40819/project_thumb_small_IMG_20160802_182726.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40819/project_thumb_large_IMG_20160802_182726.jpg,https://s3-sa-east-1.amazonaws.com/cdn.br.catarse/uploads/project/uploaded_image/40819/project_thumb_video_cover_IMG_20160802_182726.jpg,3.50000000000000000000,350.0,5,5,online,flex,published,"2017-04-29 02:59:59.999999","2017-04-28 23:59:59.999999","2016-08-31 15:30:59.428359","2016-08-31 12:30:59.428359",,t,f,t,240,"{""total"" : 215, ""unit"" : ""days""}","{""total"" : 24, ""unit"" : ""days""}",0,"{""city"" : ""Brasília"", ""state_acronym"" : ""DF"", ""state"" : ""Distrito Federal""}","{""id"" : 628646, ""name"" : ""André Vidal ""}",1,,f,f,0,f,f,f
