project_id,source
34997,"[{""paid_at"" : ""2016-07-05"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2016-07-06"", ""total"" : 3, ""total_amount"" : 220.0}, {""paid_at"" : ""2016-07-09"", ""total"" : 2, ""total_amount"" : 20.0}]"
