project_id,source
6042,"[{""paid_at"" : ""2014-07-07"", ""total"" : 2, ""total_amount"" : 75.0}, {""paid_at"" : ""2014-07-08"", ""total"" : 1, ""total_amount"" : 35.0}, {""paid_at"" : ""2014-07-10"", ""total"" : 1, ""total_amount"" : 30.0}]"
