project_id,source
24863,"[{""paid_at"" : ""2016-01-22"", ""total"" : 2, ""total_amount"" : 40.0}, {""paid_at"" : ""2016-01-23"", ""total"" : 4, ""total_amount"" : 210.0}, {""paid_at"" : ""2016-01-24"", ""total"" : 2, ""total_amount"" : 60.0}, {""paid_at"" : ""2016-01-25"", ""total"" : 3, ""total_amount"" : 130.0}, {""paid_at"" : ""2016-01-26"", ""total"" : 3, ""total_amount"" : 120.0}, {""paid_at"" : ""2016-01-28"", ""total"" : 2, ""total_amount"" : 60.0}, {""paid_at"" : ""2016-01-29"", ""total"" : 3, ""total_amount"" : 90.0}, {""paid_at"" : ""2016-01-30"", ""total"" : 1, ""total_amount"" : 10.0}, {""paid_at"" : ""2016-02-02"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2016-02-03"", ""total"" : 1, ""total_amount"" : 50.0}]"
