project_id,source
38698,"[{""paid_at"" : ""2016-08-05"", ""total"" : 1, ""total_amount"" : 100.0}, {""paid_at"" : ""2016-08-08"", ""total"" : 2, ""total_amount"" : 150.0}, {""paid_at"" : ""2016-08-09"", ""total"" : 1, ""total_amount"" : 20.0}, {""paid_at"" : ""2016-08-10"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2016-08-11"", ""total"" : 2, ""total_amount"" : 40.0}, {""paid_at"" : ""2016-08-12"", ""total"" : 2, ""total_amount"" : 270.0}, {""paid_at"" : ""2016-08-14"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2016-08-17"", ""total"" : 1, ""total_amount"" : 20.0}, {""paid_at"" : ""2016-08-23"", ""total"" : 1, ""total_amount"" : 100.0}, {""paid_at"" : ""2016-08-24"", ""total"" : 1, ""total_amount"" : 50.0}]"
