project_id,source
129,"[{""paid_at"" : ""2011-04-27"", ""total"" : 6, ""total_amount"" : 250.0}, {""paid_at"" : ""2011-04-28"", ""total"" : 2, ""total_amount"" : 60.0}, {""paid_at"" : ""2011-04-29"", ""total"" : 2, ""total_amount"" : 40.0}, {""paid_at"" : ""2011-05-04"", ""total"" : 2, ""total_amount"" : 450.0}, {""paid_at"" : ""2011-05-05"", ""total"" : 1, ""total_amount"" : 30.0}, {""paid_at"" : ""2011-05-06"", ""total"" : 5, ""total_amount"" : 360.0}, {""paid_at"" : ""2011-05-07"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2011-05-09"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2011-05-10"", ""total"" : 4, ""total_amount"" : 160.0}, {""paid_at"" : ""2011-05-12"", ""total"" : 2, ""total_amount"" : 200.0}, {""paid_at"" : ""2011-05-13"", ""total"" : 3, ""total_amount"" : 180.0}, {""paid_at"" : ""2011-05-15"", ""total"" : 2, ""total_amount"" : 20.0}, {""paid_at"" : ""2011-05-16"", ""total"" : 1, ""total_amount"" : 200.0}, {""paid_at"" : ""2011-05-18"", ""total"" : 3, ""total_amount"" : 260.0}, {""paid_at"" : ""2011-05-22"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2011-05-23"", ""total"" : 1, ""total_amount"" : 100.0}, {""paid_at"" : ""2011-05-24"", ""total"" : 2, ""total_amount"" : 450.0}, {""paid_at"" : ""2011-05-25"", ""total"" : 5, ""total_amount"" : 90.0}, {""paid_at"" : ""2011-05-26"", ""total"" : 2, ""total_amount"" : 80.0}]"
