project_id,source
10222,"[{""paid_at"" : ""2015-03-05"", ""total"" : 5, ""total_amount"" : 360.0}, {""paid_at"" : ""2015-03-06"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2015-03-07"", ""total"" : 3, ""total_amount"" : 250.0}, {""paid_at"" : ""2015-03-09"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2015-03-10"", ""total"" : 4, ""total_amount"" : 250.0}, {""paid_at"" : ""2015-03-11"", ""total"" : 10, ""total_amount"" : 620.0}, {""paid_at"" : ""2015-03-12"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2015-04-06"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2015-04-07"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2015-04-08"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2015-04-09"", ""total"" : 3, ""total_amount"" : 160.0}, {""paid_at"" : ""2015-04-10"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2015-04-11"", ""total"" : 1, ""total_amount"" : 60.0}, {""paid_at"" : ""2015-04-12"", ""total"" : 1, ""total_amount"" : 60.0}, {""paid_at"" : ""2015-04-13"", ""total"" : 4, ""total_amount"" : 300.0}, {""paid_at"" : ""2015-04-15"", ""total"" : 2, ""total_amount"" : 110.0}, {""paid_at"" : ""2015-05-04"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2015-08-18"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2016-09-05"", ""total"" : 1, ""total_amount"" : 60.0}]"
