project_id,source
686,"[{""paid_at"" : ""2012-05-16"", ""total"" : 3, ""total_amount"" : 390.0}, {""paid_at"" : ""2012-05-17"", ""total"" : 2, ""total_amount"" : 60.0}, {""paid_at"" : ""2012-05-18"", ""total"" : 2, ""total_amount"" : 60.0}, {""paid_at"" : ""2012-05-20"", ""total"" : 1, ""total_amount"" : 100.0}, {""paid_at"" : ""2012-05-21"", ""total"" : 2, ""total_amount"" : 80.0}, {""paid_at"" : ""2012-05-22"", ""total"" : 5, ""total_amount"" : 140.0}, {""paid_at"" : ""2012-05-23"", ""total"" : 7, ""total_amount"" : 300.0}, {""paid_at"" : ""2012-05-24"", ""total"" : 7, ""total_amount"" : 850.0}, {""paid_at"" : ""2012-05-25"", ""total"" : 4, ""total_amount"" : 220.0}, {""paid_at"" : ""2012-05-26"", ""total"" : 1, ""total_amount"" : 30.0}, {""paid_at"" : ""2012-05-27"", ""total"" : 2, ""total_amount"" : 60.0}, {""paid_at"" : ""2012-05-28"", ""total"" : 2, ""total_amount"" : 60.0}, {""paid_at"" : ""2012-05-29"", ""total"" : 5, ""total_amount"" : 270.0}, {""paid_at"" : ""2012-05-30"", ""total"" : 3, ""total_amount"" : 140.0}, {""paid_at"" : ""2012-05-31"", ""total"" : 2, ""total_amount"" : 110.0}, {""paid_at"" : ""2012-06-01"", ""total"" : 2, ""total_amount"" : 5080.0}, {""paid_at"" : ""2012-06-02"", ""total"" : 3, ""total_amount"" : 210.0}, {""paid_at"" : ""2012-06-03"", ""total"" : 1, ""total_amount"" : 30.0}, {""paid_at"" : ""2012-06-08"", ""total"" : 4, ""total_amount"" : 170.0}, {""paid_at"" : ""2012-06-10"", ""total"" : 3, ""total_amount"" : 90.0}, {""paid_at"" : ""2012-06-11"", ""total"" : 2, ""total_amount"" : 60.0}, {""paid_at"" : ""2012-06-12"", ""total"" : 1, ""total_amount"" : 30.0}, {""paid_at"" : ""2012-06-13"", ""total"" : 2, ""total_amount"" : 60.0}, {""paid_at"" : ""2012-06-14"", ""total"" : 1, ""total_amount"" : 30.0}, {""paid_at"" : ""2012-06-15"", ""total"" : 1, ""total_amount"" : 30.0}, {""paid_at"" : ""2012-06-18"", ""total"" : 2, ""total_amount"" : 110.0}, {""paid_at"" : ""2012-06-19"", ""total"" : 2, ""total_amount"" : 80.0}, {""paid_at"" : ""2012-06-20"", ""total"" : 4, ""total_amount"" : 120.0}, {""paid_at"" : ""2012-06-21"", ""total"" : 4, ""total_amount"" : 170.0}, {""paid_at"" : ""2012-06-22"", ""total"" : 2, ""total_amount"" : 130.0}, {""paid_at"" : ""2012-06-23"", ""total"" : 1, ""total_amount"" : 30.0}, {""paid_at"" : ""2012-06-25"", ""total"" : 7, ""total_amount"" : 300.0}, {""paid_at"" : ""2012-06-26"", ""total"" : 1, ""total_amount"" : 30.0}, {""paid_at"" : ""2012-06-27"", ""total"" : 1, ""total_amount"" : 1000.0}, {""paid_at"" : ""2012-06-29"", ""total"" : 2, ""total_amount"" : 60.0}, {""paid_at"" : ""2012-06-30"", ""total"" : 1, ""total_amount"" : 30.0}, {""paid_at"" : ""2012-07-03"", ""total"" : 6, ""total_amount"" : 6690.0}, {""paid_at"" : ""2012-07-04"", ""total"" : 1, ""total_amount"" : 30.0}, {""paid_at"" : ""2012-07-06"", ""total"" : 3, ""total_amount"" : 430.0}, {""paid_at"" : ""2012-07-09"", ""total"" : 7, ""total_amount"" : 170.0}, {""paid_at"" : ""2012-07-10"", ""total"" : 7, ""total_amount"" : 2640.0}, {""paid_at"" : ""2012-07-11"", ""total"" : 5, ""total_amount"" : 470.0}, {""paid_at"" : ""2012-07-13"", ""total"" : 1, ""total_amount"" : 30.0}]"
