project_id,source
40381,"[{""paid_at"" : ""2016-09-01"", ""total"" : 3, ""total_amount"" : 360.0}, {""paid_at"" : ""2016-09-02"", ""total"" : 1, ""total_amount"" : 50.0}, {""paid_at"" : ""2016-09-03"", ""total"" : 1, ""total_amount"" : 100.0}, {""paid_at"" : ""2016-09-06"", ""total"" : 1, ""total_amount"" : 150.0}]"
