project_id,source
32224,"[{""paid_at"" : ""2016-05-30"", ""total"" : 3, ""total_amount"" : 105.0}, {""paid_at"" : ""2016-05-31"", ""total"" : 2, ""total_amount"" : 130.0}, {""paid_at"" : ""2016-06-01"", ""total"" : 5, ""total_amount"" : 235.0}, {""paid_at"" : ""2016-06-02"", ""total"" : 2, ""total_amount"" : 125.0}, {""paid_at"" : ""2016-06-03"", ""total"" : 3, ""total_amount"" : 120.0}, {""paid_at"" : ""2016-06-04"", ""total"" : 1, ""total_amount"" : 25.0}]"
